Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
6768	-253.4353	-322.4887	69.05337	0.215587	0.417146	0.582854	0.784412	2.096864	0.0300934	0.0279339	0.0151643	0.00786702	0.0154468	0.00990937	0.00374603	0.00738393	0.0195484	0.0156105	0.00664464	0.00758366	0.0143652	0.0150647	0.0519244	0.0112339	0.0131132	0.0196846	0.00308096	0.00871973	0.0229732	0.00390803	0.0240546	0.00831158	0.00940559	0.00639817	0.0106463	0.0141059	0.00629232	0.0193734	0.00241704	0.00968147	0.00416348	0.00946049	0.00965936	0.0115779	0.00576342	0.0163866	0.00428649	0.000402727	0.0311152	0.00919612	0.0170728	0.00407105	0.0103509	0.0650969	0.0152005	0.0419285	0.0905638	0.0826794	0.106852	0.718345	0.0921231	0.0937496	0.31523	0.697559	1.43357	3.17229	10.6667	1.711597	0.0381904	0.0354499	0.0192445	0.00998376	0.019603	0.0125756	0.00475395	0.00937067	0.0248081	0.0198108	0.00843247	0.00962414	0.0182303	0.019118	0.0658954	0.0142566	0.0166415	0.024981	0.00390993	0.0110659	0.0291544	0.00495953	0.0305268	0.0105479	0.0119363	0.00811969	0.0135109	0.0179012	0.00798535	0.0245861	0.00306738	0.0122864	0.00528372	0.012006	0.0122583	0.0146931	0.00731414	0.0207956	0.00543983	0.000511087	0.0394871	0.0116705	0.0216665	0.00516643	0.013136	0.0826121	0.0192904	0.0532099	0.114931	0.7879824
6804	-258.003	-322.8916	64.88866	0.380358	0.468813	0.531188	0.619641	13.74004	0.0259159	0.0265718	0.00745475	0.00626601	0.058419	0.00615704	0.00327977	0.00967012	0.00698592	0.0170225	0.00492776	0.0113737	0.00596039	0.00170377	0.00293306	0.0153354	0.00269739	0.00128679	0.0149205	0.000806196	0.00310096	0.00104693	0.0104414	0.000285943	0.00032163	0.00225043	0.010442	0.00354816	0.00287746	0.00416462	0.0106992	0.00398042	0.00849105	0.073196	0.0403247	0.0027685	0.0341773	0.0141149	0.0178644	0.00371554	0.00692038	0.00150381	0.00412075	0.0159651	0.0265394	0.000900069	0.0052336	0.00212936	0.0315747	0.122383	0.498953	0.187467	0.191198	0.0807857	0.29316	0.68194	1.4664	3.41111	12.3784	1.819209	0.045277	0.0464228	0.013024	0.0109472	0.102062	0.0107568	0.00572999	0.0168944	0.0122049	0.0297395	0.00860914	0.0198707	0.0104132	0.00297662	0.00512426	0.026792	0.00471253	0.00224812	0.0260671	0.00140848	0.0054176	0.00182906	0.0182419	0.000499563	0.00056191	0.00393165	0.018243	0.00619888	0.00502712	0.00727589	0.0186922	0.00695407	0.0148345	0.127879	0.0704501	0.00483676	0.0597102	0.0246598	0.0312104	0.00649132	0.0120904	0.00262727	0.00719924	0.0278922	0.0463663	0.00157249	0.00914347	0.00372015	0.0551632	0.5723866
6840	-250.633	-315.3889	64.75584	0.382396	0.469367	0.530632	0.617604	14.23335	0.0156366	0.0634211	0.00691034	0.00414789	0.0229826	0.0225435	0.00862446	0.026766	0.0126498	0.0121455	0.00402365	0.00363293	0.0473276	0.0144413	0.0110539	0.0148758	0.00410153	0.00500821	0.0136312	0.00450188	0.00158568	0.00389317	0.00863638	0.00101669	0.00163913	0.00500372	0.00044416	0.00486267	0.0113363	0.00105997	0.0174471	0.0108171	0.0254269	0.0869193	0.0721845	0.0080408	0.0344761	0.0246056	0.0155986	0.00107224	0.0195734	0.000882629	0.00133725	0.00820934	0.019334	0.00131289	0.00826947	0.00333354	0.0447187	0.0447587	0.0919721	0.608198	0.255071	0.0880917	0.305803	0.690983	1.44721	3.27008	11.3518	1.756607	0.020535	0.0832884	0.00907508	0.00544727	0.0301821	0.0296055	0.0113262	0.0351507	0.0166125	0.0159502	0.00528411	0.00477099	0.0621535	0.0189652	0.0145167	0.0195359	0.00538638	0.00657709	0.0179013	0.00591215	0.00208241	0.00511275	0.0113418	0.00133518	0.00215261	0.00657119	0.000583298	0.00638596	0.0148875	0.00139202	0.0229126	0.0142057	0.0333922	0.114148	0.0947971	0.0105597	0.0452762	0.0323135	0.020485	0.00140813	0.025705	0.00115912	0.00175616	0.010781	0.0253906	0.00172417	0.01086	0.00437781	0.0587273	0.7614632
6876	-261.8932	-330.2299	68.33676	0.268299	0.435743	0.564258	0.731701	3.375494	0.00725434	0.0548303	0.00438819	0.0239954	0.0618474	0.0190109	0.00185521	0.0527412	0.0223244	0.0177056	0.0249089	0.0150941	0.0341256	0.00124459	0.0269181	0.0458598	0.00275161	0.00214889	0.0329017	0.0157045	0.00209041	0.0150888	0.00885875	0.0276486	0.00966728	0.00576941	0.000689114	0.0178691	0.074757	0.00258381	0.0109908	0.0298157	0.00217157	0.0154013	0.00740481	0.02638	0.00125334	0.0201177	0.00885068	0.0266837	0.04698	0.00315481	0.0472637	0.00726883	0.0660501	0.0367727	0.00991633	0.0326602	0.013969	0.260243	0.175919	0.252673	0.311165	0.147875	0.393691	0.747646	1.33753	2.54006	6.76246	1.382065	0.00693705	0.0524322	0.00419626	0.0229459	0.0591423	0.0181794	0.00177407	0.0504344	0.0213479	0.0169312	0.0238194	0.0144339	0.032633	0.00119015	0.0257408	0.043854	0.00263126	0.0020549	0.0314626	0.0150176	0.00199898	0.0144289	0.00847128	0.0264393	0.00924446	0.00551707	0.000658973	0.0170875	0.0714873	0.0024708	0.0105101	0.0285116	0.00207659	0.0147277	0.00708094	0.0252262	0.00119852	0.0192378	0.00846357	0.0255166	0.0449252	0.00301682	0.0451965	0.0069509	0.0631612	0.0351643	0.00948261	0.0312317	0.013358	1.045738
6912	-263.6152	-334.3242	70.70903	0.0132971	0.244238	0.755762	0.986703	0.2822026	0.00499123	0.0786604	0.0287764	0.0556731	0.0202073	0.0158469	0.0128593	0.0145173	0.012776	0.0224183	0.00308821	0.0152573	0.0687267	0.00324439	0.0400429	0.0418329	0.0296912	0.00595252	0.00990722	0.0479785	0.0104009	0.0166404	0.00482971	0.0221499	0.0073245	0.0183146	0.0481652	0.0191354	0.0181628	0.00612496	0.00314067	0.000718385	0.0567845	0.0699254	0.0435628	0.0142775	0.0180867	0.0113239	0.0970516	0.00354479	0.0132785	0.00266837	0.0655482	0.00437891	0.00438596	0.0021997	0.0155728	0.0357903	0.0131517	0.336002	0.185458	0.398407	0.0801323	0.165395	0.415788	0.760493	1.31494	2.40507	6.04613	1.301103	0.00423313	0.066713	0.0244056	0.0472171	0.0171381	0.01344	0.0109062	0.0123124	0.0108355	0.0190132	0.00261915	0.0129399	0.058288	0.00275161	0.033961	0.0354791	0.0251815	0.00504841	0.00840245	0.0406912	0.00882112	0.0141129	0.00409615	0.0187856	0.00621201	0.0155329	0.0408495	0.016229	0.0154041	0.00519466	0.00266365	0.000609272	0.0481597	0.0593047	0.0369462	0.012109	0.0153396	0.00960396	0.0823108	0.00300638	0.0112617	0.00226308	0.0555923	0.00371382	0.00371979	0.0018656	0.0132075	0.0303543	0.0111542	1.179087
6948	-245.7821	-315.7321	69.94996	0.141882	0.384366	0.615635	0.858118	1.147175	0.000483168	0.0493804	0.0145241	0.00610469	0.0111987	0.00353003	0.01568	0.0188466	0.00139701	0.00930984	0.000118929	0.00585489	0.00568571	0.00158969	0.018165	0.00105352	0.0114476	0.00416532	0.0184482	0.0070937	0.004445	0.000772413	0.00486282	0.00943093	0.00475296	0.0103242	0.0315673	0.00638709	0.00300002	0.00785387	0.00157099	0.000800375	0.0105675	0.0211561	0.0281568	0.0053877	0.00670882	0.00795771	0.103632	0.00601988	0.0111877	0.0050376	0.0348663	0.00879763	0.00823042	0.00880549	0.0272873	0.00406555	0.0196537	0.0997745	0.754843	0.0659025	0.0794805	0.0938496	0.315393	0.697672	1.43334	3.17064	10.6553	1.710826	0.000795517	0.0813029	0.0239133	0.0100511	0.0184382	0.00581205	0.0258165	0.0310303	0.00230012	0.0153283	0.000195811	0.00963985	0.0093613	0.00261736	0.029908	0.00173458	0.018848	0.00685803	0.0303742	0.0116795	0.00731851	0.00127175	0.00800644	0.0155276	0.00782556	0.0169985	0.0519743	0.0105161	0.00493941	0.0129311	0.00258657	0.00131779	0.0173989	0.0348327	0.046359	0.00887063	0.0110458	0.0131021	0.170626	0.00991149	0.01842	0.00829421	0.057406	0.0144849	0.0135511	0.0144979	0.0449275	0.00669377	0.0323591	0.6073636
6984	-253.725	-321.7751	68.05014	0.280482	0.43968	0.560319	0.719519	3.807173	0.0055602	0.0399634	0.00123111	0.00504006	0.0362814	0.0112838	0.00115935	0.0642759	0.0154068	0.0309189	0.0123367	0.00943986	0.0318139	0.00049593	0.0232035	0.0190159	0.00540188	0.00194892	0.0405362	0.0135619	0.00098915	0.00864448	0.00585103	0.00881787	0.0161563	0.00740489	0.0221679	0.0185089	0.00569626	0.0178482	0.0156624	0.039865	0.0115618	0.0365382	0.0320681	0.0128995	0.0351075	0.000826205	0.119226	0.00211978	0.0118781	0.00894825	0.0237689	0.0136856	0.00257598	0.00374449	0.0102468	0.0166052	0.0114557	0.420713	0.251284	0.0915793	0.236424	0.111309	0.34276	0.716021	1.39661	2.91749	8.98398	1.587457	0.00624922	0.0449157	0.00138367	0.00566462	0.0407773	0.0126821	0.00130301	0.0722409	0.017316	0.0347504	0.0138654	0.0106096	0.0357563	0.000557385	0.0260788	0.0213724	0.00607128	0.00219042	0.0455594	0.0152424	0.00111173	0.0097157	0.00657609	0.00991058	0.0181584	0.00832249	0.0249149	0.0208025	0.00640214	0.0200599	0.0176033	0.0448051	0.0129945	0.041066	0.036042	0.014498	0.039458	0.000928587	0.134	0.00238247	0.01335	0.0100571	0.0267143	0.0153815	0.00289519	0.00420851	0.0115166	0.0186629	0.0128753	0.8897436
7020	-256.723	-326.7282	70.00523	0.0540461	0.318507	0.681493	0.945954	0.5239752	0.00427218	0.0190005	0.00339114	0.000885279	0.0215163	0.0103029	0.000564194	0.00834998	0.00859374	0.0054708	0.0121043	0.00135561	0.0122873	0.000262885	0.0151256	0.00278189	0.00424025	0.0159474	0.0043942	0.0017839	0.00159105	0.00345638	0.0120138	0.0115882	0.00397943	0.00172169	0.00164892	0.0106319	0.00149367	0.00654167	0.0143069	0.00895205	0.00530829	0.0102747	0.0188382	0.0132859	0.00625505	0.0103507	0.0041614	0.00430877	0.00652163	0.00526622	0.00269252	0.00283057	0.0190616	0.0243249	0.000810016	0.0132081	0.00275554	0.0494816	0.436897	0.458527	0.0550935	0.0426583	0.214708	0.618798	1.61604	4.65748	23.4421	2.280946	0.0112187	0.0498948	0.00890508	0.00232472	0.0565014	0.0270553	0.00148156	0.0219269	0.022567	0.0143662	0.0317856	0.0035598	0.0322662	0.00069033	0.0397195	0.00730518	0.0111348	0.0418776	0.0115391	0.0046845	0.00417808	0.00907638	0.0315479	0.0304305	0.0104499	0.00452113	0.00433002	0.0279192	0.00392235	0.0171783	0.0375696	0.0235079	0.0139395	0.0269812	0.0494686	0.0348886	0.0164256	0.0271806	0.0109278	0.0113148	0.0171257	0.013829	0.00707051	0.00743303	0.0500554	0.0638768	0.00212709	0.0346841	0.00723599	0.3808101
7056	-255.8318	-323.2889	67.45713	0.302921	0.446668	0.553333	0.697078	4.820102	0.00118431	0.0604582	0.00816274	0.0044664	0.0133275	0.00395187	0.000226997	0.0090182	0.0183878	0.00693714	0.00105998	0.00120921	0.0225943	7.74786e-05	0.0476514	0.0189597	0.00852255	0.0245792	0.00561062	0.00312957	0.00901728	0.00958479	0.0078945	0.00986434	0.00683764	0.00481637	0.00941863	0.0113814	0.00147179	0.0217279	0.0152044	0.0088282	0.00468107	0.00194569	0.00224497	0.00287542	0.0125486	0.00711077	0.0206699	0.00871319	0.00429568	0.00363641	0.00146884	0.00388482	0.0742638	0.0371421	0.00777843	0.0414795	0.00909446	0.285268	0.19194	0.00220902	0.520583	0.0748494	0.282448	0.674067	1.48353	3.54047	13.3602	1.874395	0.00191204	0.0976083	0.0131786	0.0072109	0.0215169	0.00638021	0.000366482	0.0145597	0.0296867	0.0111999	0.0017113	0.00195223	0.036478	0.000125087	0.0769321	0.03061	0.0137594	0.0396825	0.00905821	0.00505261	0.0145582	0.0154744	0.0127455	0.0159257	0.0110392	0.00777591	0.0152061	0.0183751	0.00237617	0.0350792	0.0245471	0.0142529	0.00755748	0.00314127	0.00362446	0.00464229	0.0202595	0.0114802	0.033371	0.0140672	0.00693528	0.0058709	0.00237141	0.00627195	0.119897	0.059965	0.0125581	0.0669676	0.0146828	0.619396
7092	-255.4806	-325.3756	69.895	0.0927262	0.353809	0.64619	0.907274	0.7612632	0.00357935	0.0185568	0.0128533	0.00767585	0.00534791	0.00972715	0.00121146	0.0106523	0.00383531	0.00273383	0.000219416	0.0140594	0.00174226	0.00219109	0.00946078	0.00323728	0.00600433	0.00766181	0.00421746	0.00352008	0.00811549	0.000847549	0.00447389	0.0159397	0.00918989	0.00466811	0.00207449	0.00331405	0.000392089	0.00496986	0.000144819	0.010807	0.0366849	0.0223042	0.00574372	0.00828286	0.0239267	0.00616114	0.0098995	0.0119379	0.0807732	0.0017129	0.00839185	0.0109813	0.0191887	0.0010631	0.0101373	0.00535034	0.0069268	0.370886	0.0482991	0.129546	0.451268	0.0495232	0.230916	0.633009	1.57976	4.33057	20.1926	2.173049	0.00773261	0.040089	0.0277674	0.0165824	0.0115533	0.0210139	0.00261716	0.0230127	0.00828557	0.00590601	0.000474013	0.0303731	0.00376387	0.0047335	0.0204385	0.00699362	0.0129714	0.0165521	0.00911114	0.00760456	0.0175322	0.00183099	0.00966511	0.0344351	0.0198533	0.0100847	0.00448159	0.00715946	0.000847045	0.0107366	0.000312859	0.0233469	0.0792517	0.0481847	0.0124084	0.0178938	0.0516898	0.0133101	0.0213863	0.02579	0.174497	0.00370043	0.0181292	0.0237233	0.0414541	0.00229664	0.0219	0.0115585	0.0149642	0.4628906
7128	-250.5788	-318.2665	67.68771	0.246228	0.428295	0.571705	0.753772	2.744472	0.0100672	0.078127	0.0632143	0.00922461	0.11188	0.063192	0.000167555	0.0661926	0.0771718	0.0261597	0.00916711	0.0198452	0.0395906	0.0108843	0.124588	0.0367197	0.0104404	0.0690363	0.0413875	0.00220993	0.0294383	0.0238526	0.0674837	0.0579623	0.0323185	0.0416397	0.00558979	0.019635	0.00252804	0.0265683	0.00885241	0.0396853	0.0207247	0.0322307	0.0366223	0.0050626	0.0167223	0.00124334	0.0375599	0.0033254	0.0344085	0.0539273	0.0143375	0.0134003	0.286103	0.0925302	0.0362764	0.118298	0.0818233	0.247366	0.158615	0.261152	0.332867	0.258113	0.516581	0.813775	1.22884	1.9358	3.87427	0.979293	0.00477249	0.0370373	0.0299677	0.00437306	0.0530384	0.0299571	7.9432e-05	0.0313796	0.0365844	0.0124014	0.00434581	0.00940791	0.0187685	0.00515984	0.0590629	0.0174075	0.00494945	0.0327277	0.0196204	0.00104765	0.0139556	0.0113077	0.0319916	0.0274779	0.0153211	0.0197399	0.00264992	0.00930827	0.00119846	0.0125951	0.00419662	0.0188134	0.00982486	0.0152794	0.0173614	0.0024	0.00792744	0.000589424	0.0178058	0.00157645	0.0163119	0.025565	0.00679693	0.00635259	0.135632	0.0438653	0.0171974	0.0560811	0.0387896	2.109417
7164	-253.7023	-324.0676	70.36525	0.00523925	0.207476	0.792524	0.994761	0.2141756	0.00116102	0.205917	0.0156012	0.0310216	0.0325228	0.0286328	5.8003e-05	0.00718298	0.00836531	0.0272723	0.00851358	0.00512197	0.0176472	0.0195609	0.0707181	0.0281771	0.0133489	0.0604466	0.013311	0.0031277	0.00931837	0.0163165	0.0117559	0.0150869	0.00281342	0.00251858	0.0102605	0.0321805	0.0117318	0.0261484	0.0050266	0.0411485	0.0673664	0.045993	0.00881352	0.029395	0.0360366	0.00754532	0.014105	0.0210781	0.131412	0.00504042	0.00115317	0.0185536	0.00788776	0.0153157	0.0495235	0.0147831	0.0324965	0.11501	0.21464	0.318275	0.352075	0.123859	0.361093	0.727755	1.37409	2.76937	8.07368	1.510208	0.000901052	0.15981	0.0121079	0.0240755	0.0252406	0.0222216	4.50155e-05	0.00557463	0.00649222	0.0211657	0.00660729	0.0039751	0.0136958	0.015181	0.0548834	0.0218679	0.0103599	0.0469119	0.0103305	0.00242737	0.00723188	0.0126631	0.00912363	0.0117088	0.00218347	0.00195464	0.00796307	0.0249749	0.00910495	0.0202935	0.00390108	0.0319349	0.0522823	0.0356946	0.00684007	0.0228131	0.0279676	0.00585583	0.0109467	0.0163585	0.101988	0.00391181	0.000894961	0.0143992	0.0061216	0.0118863	0.0384346	0.011473	0.0252202	1.288513
7200	-245.2967	-314.2602	68.96347	0.191935	0.407721	0.592279	0.808065	1.720676	3.40614e-05	0.205597	0.0453788	0.0276864	0.090729	0.0250926	0.00201393	0.0175955	0.0245689	0.00922748	0.0450751	0.0137273	0.00468391	0.000733063	0.0329641	0.00247576	0.0354317	0.0109826	0.00362841	0.00384694	0.000632318	0.00273731	0.0214319	0.0492113	0.0131317	0.0206383	0.0139524	0.00517699	0.0176638	0.00306167	0.00539346	0.0263504	0.0553336	0.0965601	0.0200762	0.00491818	0.0415856	0.00995409	0.0184646	0.0211366	0.240818	0.00108585	0.000197771	0.0494202	0.0437369	0.0147001	0.0317537	0.0160774	0.00377012	0.0945187	0.752585	0.119978	0.0329188	0.149046	0.395209	0.748544	1.33593	2.53031	6.70932	1.37636	2.34834e-05	0.141747	0.0312862	0.0190882	0.0625526	0.0173	0.00138849	0.0121311	0.0169389	0.00636183	0.0310768	0.00946422	0.00322929	0.000505406	0.0227269	0.0017069	0.0244282	0.0075719	0.00250159	0.00265225	0.000435948	0.00188722	0.0147761	0.0339284	0.0090536	0.014229	0.0096194	0.00356925	0.0121782	0.00211085	0.00371849	0.0181671	0.0381494	0.0665728	0.0138414	0.00339081	0.028671	0.00686279	0.0127303	0.0145725	0.166031	0.000748635	0.000136352	0.0340725	0.0301541	0.0101349	0.0218924	0.0110845	0.00259929	1.450444
7236	-258.4153	-326.0162	67.60094	0.298173	0.445216	0.554783	0.701827	4.577487	0.000227496	0.0213491	0.000601317	0.00565772	0.0036651	0.00765833	0.012524	0.0159783	0.00161043	0.0146032	0.00323097	0.00341295	0.0032078	0.0114594	0.0307461	0.00884878	0.0118776	0.00670086	0.00110724	0.00370729	0.00057071	0.00609691	0.0118747	0.0365942	0.00263055	0.00273183	0.00115285	0.00971647	0.00644049	0.00717589	0.0134551	0.00346655	0.032522	0.0412275	0.00862752	0.0161856	0.00372591	0.00235086	0.0128236	0.00318553	0.0677054	0.0129976	0.00127334	0.0075765	0.00223177	0.0132021	0.0321159	0.00961424	0.00115252	0.0094768	0.0517925	0.807907	0.130823	0.0761504	0.284832	0.675837	1.47965	3.51084	13.1319	1.861934	0.000422385	0.0396382	0.00111645	0.0105045	0.00680489	0.014219	0.0232529	0.0296664	0.00299004	0.0271134	0.00599885	0.00633672	0.00595584	0.0212764	0.0570854	0.0164293	0.0220528	0.0124413	0.00205578	0.00688322	0.00105962	0.01132	0.0220474	0.0679434	0.00488407	0.00507211	0.00214047	0.0180403	0.0119579	0.0133233	0.0249817	0.00643625	0.0603827	0.0765459	0.0160185	0.0300513	0.0069178	0.00436477	0.0238092	0.00591449	0.125707	0.0241322	0.00236418	0.0140671	0.00414367	0.024512	0.0596288	0.0178505	0.00213985	0.5385979
7272	-256.2668	-325.6827	69.41589	0.198162	0.410283	0.589717	0.801838	1.811471	0.00929756	0.0162224	0.00710704	0.000428451	0.00186311	0.0159086	0.00375534	0.0098271	0.0235188	0.00685823	0.0144019	0.00783424	0.00891091	0.00579453	0.0518665	0.00787492	0.00708675	0.00210909	0.00187761	0.00326347	0.00428874	0.00117089	0.000845865	0.022981	0.0260567	0.0122011	9.97955e-05	0.00815165	0.00061445	0.00351747	0.00679603	0.019529	0.016955	0.0476217	0.00696665	0.019782	0.0324171	0.0116484	0.0471524	0.0166231	0.0856526	0.034056	0.00236203	0.0397449	0.0016773	0.0347224	0.0369914	0.00272374	0.00295156	0.365065	0.0478698	0.562443	0.0246223	0.110724	0.341881	0.715447	1.39773	2.925	9.03145	1.591267	0.012362	0.0215693	0.0094495	0.000569667	0.00247719	0.021152	0.00499309	0.0130661	0.0312705	0.00911868	0.0191487	0.0104164	0.0118479	0.0077044	0.0689615	0.0104705	0.00942252	0.00280424	0.00249647	0.0043391	0.00570229	0.00155681	0.00112466	0.0305555	0.034645	0.0162226	0.000132688	0.0108384	0.000816971	0.00467682	0.00903598	0.0259657	0.0225433	0.0633177	0.00926284	0.0263021	0.0431017	0.0154877	0.0626937	0.022102	0.113883	0.0452807	0.00314055	0.0528447	0.00223014	0.0461668	0.0491837	0.00362148	0.00392439	0.7521074
7308	-251.7008	-320.2403	68.53945	0.239403	0.425901	0.574099	0.760597	2.580644	0.00927896	0.0309857	0.00849688	0.0015882	0.011099	0.0153099	0.000477484	0.0267985	0.0116086	0.00400374	0.00858983	0.0133441	0.00750128	0.0123689	0.0135918	0.00323683	0.0122321	0.00155196	0.000221244	0.00462513	0.000924613	0.000570867	0.00677511	0.0249929	0.00406813	0.00431473	0.00599582	0.0053586	0.00076204	0.0173841	0.0108229	0.00360871	0.00833726	0.036696	0.0161002	0.0201092	0.012155	0.0071484	0.00565336	0.00445453	0.057746	0.0206864	0.00175117	0.0126461	0.00097453	0.0192833	0.00785832	0.00444867	0.00115203	0.0754971	0.583363	0.296037	0.0451031	0.06194	0.257538	0.654928	1.52689	3.88292	16.1447	2.01128	0.0178548	0.0596235	0.0163499	0.00305605	0.0213569	0.0294598	0.000918788	0.0515665	0.0223376	0.0077041	0.0165288	0.025677	0.0144342	0.0238006	0.0261537	0.00622839	0.0235373	0.00298633	0.000425723	0.0088998	0.00177917	0.00109848	0.0130369	0.048092	0.00782802	0.00830252	0.0115373	0.0103112	0.00146634	0.033451	0.0208257	0.00694399	0.0160428	0.0706115	0.0309804	0.0386947	0.0233889	0.0137552	0.0108784	0.00857154	0.111116	0.0398053	0.00336966	0.024334	0.00187522	0.0371055	0.0151212	0.00856025	0.00221677	0.5196889
7344	-250.0966	-317.119	67.02239	0.339026	0.45731	0.542691	0.660973	7.419843	0.00716264	0.0215449	0.00494387	0.00184016	0.0306689	0.0198615	0.00494535	0.024359	0.00321425	0.0272961	0.0201349	0.0060934	0.0269316	0.00896092	0.0471863	0.00447609	0.0147047	0.0111171	0.000238966	0.000331506	0.000532698	0.00096266	0.00392777	0.000141469	0.000361442	0.0157968	0.00158696	0.00638444	0.000941076	0.00954762	0.0142413	0.00849508	0.0260773	0.0317586	0.0171815	0.00752595	0.0232318	0.00288455	0.0100774	0.0145716	0.0497915	0.00962688	0.00060495	0.0310281	0.000775125	0.0190334	0.00296105	0.00172993	0.00283815	0.22987	0.220421	0.31593	0.233779	0.159892	0.408982	0.756587	1.32173	2.4451	6.25423	1.325572	0.0119252	0.0358705	0.00823115	0.00306371	0.0510613	0.0330679	0.00823361	0.0405558	0.00535148	0.0454459	0.0335231	0.010145	0.044839	0.0149192	0.0785615	0.00745234	0.0244821	0.0185091	0.000397859	0.000551931	0.000886899	0.00160275	0.00653943	0.000235535	0.000601772	0.0263004	0.00264216	0.0106296	0.00156682	0.015896	0.0237106	0.0141436	0.0434166	0.0528756	0.0286058	0.0125301	0.0386791	0.00480254	0.0167781	0.0242606	0.0828988	0.016028	0.00100719	0.0516594	0.00129052	0.0316892	0.0049299	0.0028802	0.0047253	0.6006293
7380	-248.8274	-319.433	70.60557	0.0145593	0.248314	0.751686	0.985441	0.2910936	0.0135373	0.0448959	0.00639806	0.00154823	0.00702894	0.0052072	0.000900436	0.0404883	0.00208957	0.00260363	0.00202957	0.00691893	0.018156	0.00124537	0.0327113	0.013258	0.0123767	0.0212292	0.00159143	0.000484975	0.00689919	0.00388142	0.0147629	0.00241188	0.00318428	0.00075976	0.0158433	0.00558018	0.00360503	0.00328734	0.000333017	0.0171726	0.0308046	0.0120924	0.013238	0.00524371	0.00496293	0.0047642	0.00465508	0.00252377	0.057911	0.00925233	0.00509015	0.0185028	0.00548538	0.0036691	0.0172082	0.00646823	0.00134182	0.222876	0.17146	0.502833	0.102831	0.0721025	0.277344	0.670243	1.492	3.60563	13.8691	1.90143	0.0262538	0.0870694	0.0124081	0.00300258	0.0136316	0.0100986	0.00174627	0.0785214	0.00405242	0.00504937	0.00393607	0.0134183	0.035211	0.00241523	0.063439	0.0257121	0.024003	0.0411711	0.00308635	0.000940542	0.01338	0.00752746	0.0286306	0.0046775	0.00617547	0.00147345	0.0307259	0.010822	0.00699144	0.00637534	0.000645839	0.0333038	0.0597413	0.0234516	0.0256733	0.0101694	0.0096249	0.0092395	0.00902788	0.0048945	0.11231	0.0179436	0.00987163	0.0358836	0.0106381	0.0071157	0.0333729	0.0125442	0.00260228	0.515634
