Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
4500	-256.45	-325.3344	68.8844	0.222819	0.419875	0.580125	0.777181	2.230946	0.0239914	0.0129629	0.0357308	0.00260443	0.0240464	0.00211801	0.0190485	0.027793	0.00546656	0.00938008	0.0248028	0.00399819	0.0335563	0.00195019	0.027363	0.00172648	0.0159325	0.00698033	0.0212302	0.000677188	0.0387146	0.00397371	0.00188753	0.00646547	0.00788355	0.00441747	0.0416549	0.00712261	0.00901031	0.0308714	0.016794	0.184111	0.00929078	0.0189345	0.00982752	0.0795435	0.00422756	0.0113106	0.0326458	0.00627913	0.0120747	0.0171209	0.032088	0.00169423	0.0312075	0.00972936	0.00898049	0.0262974	0.0226789	0.165015	0.179666	0.536541	0.118778	0.107905	0.337607	0.712645	1.40322	2.96203	9.26744	1.609918	0.024278	0.0131178	0.0361576	0.00263553	0.0243336	0.00214331	0.0192761	0.028125	0.00553185	0.00949211	0.0250991	0.00404594	0.0339572	0.00197349	0.0276898	0.0017471	0.0161228	0.0070637	0.0214838	0.000685276	0.039177	0.00402118	0.00191008	0.0065427	0.00797771	0.00447023	0.0421525	0.00720768	0.00911793	0.0312402	0.0169946	0.18631	0.00940175	0.0191606	0.0099449	0.0804936	0.00427806	0.0114457	0.0330357	0.00635413	0.0122189	0.0173254	0.0324712	0.00171446	0.0315802	0.00984557	0.00908776	0.0266115	0.0229497	0.9881967
4536	-252.1263	-321.7195	69.5932	0.185513	0.405011	0.594988	0.814487	1.632415	0.00238531	0.0407272	0.00382553	0.0149691	0.0337236	0.0286015	0.00246076	0.0240114	0.0101467	0.0292818	0.00688413	0.00752889	0.0359461	0.00562028	0.0296321	0.010786	0.00435007	0.0165747	0.0239581	0.0091879	0.00573504	0.00733681	0.0153395	0.000155092	0.0173637	0.00788056	0.0121025	0.0066638	0.000410066	0.0077304	0.00418527	0.0664309	0.00100043	0.00873505	0.00809491	0.111946	0.0053204	0.0253216	0.000786229	0.00627527	0.00648441	0.0123639	0.0178919	0.0112488	0.00582545	0.000118641	0.0254851	0.00286175	0.0167435	0.0733768	0.241641	0.650279	0.0347032	0.116477	0.350432	0.720982	1.387	2.85362	8.58538	1.554642	0.00314503	0.0536987	0.00504395	0.0197367	0.0444644	0.0377111	0.0032445	0.031659	0.0133784	0.038608	0.00907671	0.00992683	0.0473948	0.00741033	0.0390699	0.0142214	0.00573556	0.0218537	0.0315887	0.0121142	0.00756164	0.00967356	0.0202251	0.000204489	0.0228941	0.0103905	0.0159572	0.00878621	0.000540672	0.0101925	0.00551827	0.087589	0.00131907	0.0115171	0.0106731	0.147601	0.00701494	0.0333865	0.00103664	0.00827393	0.00854968	0.0163018	0.0235904	0.0148315	0.00768085	0.000156428	0.0336021	0.00377322	0.0220763	0.7584386
4572	-268.0497	-338.2796	70.22991	0.0873172	0.34969	0.65031	0.912683	0.7255408	0.0202826	0.128896	0.0150503	0.0119085	0.0213524	0.0249799	0.00141294	0.0683724	0.0228266	0.0466828	0.00357152	0.0207889	0.0198635	0.0140566	0.0484249	0.0100774	0.0219816	0.00539133	0.0064653	0.0437524	0.0257574	0.00257331	0.0221236	0.0120339	0.01899	0.0172685	0.00757082	0.00828642	0.000941785	0.0370241	0.0180301	0.0491341	0.00140537	0.0237155	0.00543639	0.0498076	0.0231826	0.022921	0.00567947	0.0160273	0.0576223	0.00543978	0.00152383	0.0310667	0.00670009	0.0035298	0.0132161	0.0237749	0.00176846	0.0726381	0.133851	0.0824248	0.711086	0.125453	0.363351	0.729172	1.37142	2.75216	7.97112	1.500964	0.018979	0.120611	0.0140829	0.0111431	0.01998	0.0233744	0.00132212	0.0639778	0.0213594	0.0436823	0.00334196	0.0194527	0.0185868	0.0131531	0.0453124	0.00942971	0.0205688	0.00504481	0.00604975	0.0409403	0.0241019	0.00240791	0.0207016	0.0112604	0.0177694	0.0161586	0.00708421	0.00775382	0.000881252	0.0346444	0.0168713	0.0459761	0.00131504	0.0221912	0.00508697	0.0466063	0.0216926	0.0214478	0.00531443	0.0149972	0.0539187	0.00509014	0.00142588	0.02907	0.00626944	0.00330292	0.0123666	0.0222468	0.00165479	1.068689
4608	-259.8357	-329.4037	69.56794	0.19899	0.410619	0.589381	0.801011	1.823951	0.00912919	0.059623	0.00593841	0.00145979	0.0377357	0.0168388	0.00697881	0.0471124	0.0190318	0.0283637	0.00503116	0.0356441	0.0347411	0.00232355	0.0771325	0.00634516	0.0517657	0.00690256	0.0144506	0.0327904	0.00319061	0.0322542	0.00179996	0.0122236	0.0145143	0.00853322	0.0143873	0.00936495	0.0141317	0.00427781	0.0211246	0.111669	0.0381266	0.032619	0.00486943	0.0740344	0.0222924	0.0241942	0.00747413	0.0115177	0.0267304	0.0343335	0.0114045	0.00737326	0.0427691	0.00592494	0.00954524	0.0220322	0.000696565	0.0947098	0.571337	0.320023	0.0139294	0.221854	0.479817	0.795246	1.25747	2.08413	4.50747	1.088751	0.00813111	0.0531046	0.00528918	0.0013002	0.0336102	0.0149979	0.00621583	0.0419617	0.0169511	0.0252628	0.00448112	0.0317473	0.0309429	0.00206952	0.0686998	0.00565146	0.0461063	0.00614792	0.0128708	0.0292055	0.00284179	0.0287279	0.00160317	0.0108872	0.0129275	0.0076003	0.0128143	0.0083411	0.0125867	0.00381012	0.0188151	0.0994603	0.0339583	0.0290528	0.00433707	0.0659404	0.0198552	0.0215491	0.006657	0.0102585	0.023808	0.0305799	0.0101577	0.00656716	0.0380933	0.00527718	0.00850169	0.0196235	0.000620412	1.122747
4644	-254.1556	-324.8777	70.72207	0.0503136	0.314112	0.685888	0.949686	0.502682	0.00939259	0.0199637	0.0130925	0.00106964	0.0204901	0.02405	0.00809657	0.0207305	0.0140112	0.0204361	9.6568e-05	0.0153734	0.0186862	0.0112081	0.00565651	0.00474413	0.0116576	0.00561756	0.00328156	0.00787024	0.000949934	0.00390562	0.0125631	0.00814342	0.00748174	0.00593508	0.00168409	0.00222962	0.00793455	0.014531	0.000379936	0.122968	0.00745732	0.0143194	0.00112745	0.0368238	0.0317304	0.0461838	0.00377775	0.0127431	0.00859089	0.0046576	0.00517732	0.0121982	0.00955812	0.000183526	0.00552794	0.0310457	0.000257885	0.129798	0.24294	0.0410021	0.586259	0.112585	0.34467	0.717263	1.39419	2.90132	8.88221	1.579219	0.0143269	0.0304514	0.0199706	0.00163157	0.0312544	0.0366844	0.01235	0.0316211	0.0213718	0.031172	0.000147299	0.0234497	0.0285028	0.0170961	0.0086281	0.00723641	0.0177819	0.00856869	0.0050055	0.0120048	0.00144897	0.00595739	0.019163	0.0124215	0.0114122	0.00905301	0.00256881	0.00340092	0.0121029	0.0221647	0.000579532	0.187569	0.011375	0.021842	0.00171974	0.0561688	0.0483996	0.0704461	0.00576235	0.0194375	0.013104	0.00710442	0.00789717	0.0186064	0.0145794	0.00027994	0.00843199	0.0473553	0.000393362	0.6555915
4680	-263.1954	-332.8034	69.60797	0.0642858	0.329439	0.670561	0.935714	0.5833671	0.046009	0.0181641	0.00134731	0.00397207	0.0169289	0.0110866	0.0169407	0.0133419	0.00277293	0.0127519	0.000817085	0.0482478	0.0154063	0.00356458	0.0218767	0.000156149	0.011897	0.00356799	0.00802786	0.00237559	0.00341856	0.000379248	0.00010679	0.00534845	0.000122542	0.0013524	0.00704952	0.000834129	0.0180804	0.00789937	0.000522991	0.0671332	0.00134621	0.00244159	0.00260112	0.0256349	0.0402581	0.0247448	0.00235944	0.0153471	0.00170629	0.000598833	0.0308817	0.0132006	0.00640371	0.00103106	0.000274144	0.00430522	0.00225876	0.238691	0.315765	0.361795	0.0837491	0.0257221	0.167766	0.572956	1.74533	5.9607	38.877	2.646724	0.0841278	0.0332132	0.00246357	0.00726298	0.0309547	0.020272	0.0309762	0.0243958	0.00507033	0.0233169	0.00149405	0.0882216	0.0281706	0.00651788	0.0400018	0.000285519	0.0217537	0.0065241	0.014679	0.00434379	0.00625088	0.000693459	0.000195266	0.00977969	0.000224068	0.00247288	0.0128901	0.00152521	0.0330601	0.0144441	0.000956294	0.122754	0.00246157	0.00446446	0.00475617	0.0468737	0.0736123	0.0452461	0.00431425	0.0280622	0.00311996	0.00109497	0.0564675	0.0241374	0.0117093	0.00188529	0.000501274	0.00787213	0.00413016	0.5468935
4716	-248.991	-319.6724	70.68147	0.0579522	0.322856	0.677144	0.942048	0.5464364	0.00573441	0.0587068	0.00500633	0.000926058	0.0275413	0.0146758	0.0145318	0.0176698	0.0165453	0.000364702	0.0119071	0.000613522	0.00776631	0.00204345	0.0323156	0.0111064	0.0170008	0.0116134	0.00604321	0.00486384	0.0011642	0.00294154	0.00280543	0.0110812	0.00205427	0.00087519	0.0316974	0.000767608	0.0218154	0.00639032	0.0242074	0.0248802	0.00277356	0.00164199	0.00678615	0.0390242	0.0396928	0.00549072	0.0018559	0.0721248	0.0608281	0.00957525	0.00959675	0.0100065	0.00884759	0.0268199	0.0251653	0.00293583	0.00756454	0.172756	0.107002	0.521156	0.199085	0.119663	0.355074	0.723948	1.38131	2.81632	8.35682	1.535131	0.00787277	0.0805985	0.00687318	0.00127138	0.0378114	0.0201484	0.0199506	0.0242588	0.022715	0.000500698	0.0163472	0.000842303	0.0106624	0.00280546	0.044366	0.015248	0.0233403	0.0159441	0.00829672	0.00667756	0.00159833	0.00403844	0.00385157	0.0152134	0.0028203	0.00120155	0.0435172	0.00105385	0.0299504	0.00877326	0.0332343	0.034158	0.00380781	0.00225428	0.0093167	0.0535763	0.0544941	0.0075382	0.00254797	0.09902	0.0835108	0.0131458	0.0131754	0.013738	0.0121468	0.0368211	0.0345494	0.00403059	0.0103853	0.728386
4752	-250.0537	-318.7365	68.68274	0.25752	0.432159	0.567841	0.742479	3.046066	0.00704205	0.0354984	0.00871851	0.00476933	0.023318	0.00360327	0.017839	0.010602	0.00290586	0.017071	0.00254189	0.0133463	0.0144788	0.00484768	0.0324664	0.0124024	0.00583978	0.0367305	0.0020142	0.000704163	0.00250421	0.00232199	0.00734071	0.0117851	0.00564158	0.000830161	0.0536207	0.000607105	0.0142	0.00607994	0.000200722	0.0259803	0.0183588	0.00804301	0.00833052	0.0122307	0.0573652	0.00156027	0.0217997	0.0807993	0.0696455	0.00151986	0.00681823	0.0221593	0.0141445	0.0506645	0.00490907	0.00739604	0.0189441	0.041467	0.0155119	0.56503	0.377992	0.133756	0.374887	0.736317	1.35811	2.66747	7.47631	1.454627	0.00888541	0.0447906	0.0110007	0.00601777	0.0294218	0.00454648	0.0225086	0.0133773	0.00366651	0.0215396	0.00320727	0.0168399	0.0182689	0.00611663	0.040965	0.0156489	0.00736843	0.0463453	0.00254144	0.000888488	0.00315972	0.0029298	0.00926224	0.01487	0.00711834	0.00104747	0.0676567	0.000766024	0.0179171	0.00767145	0.000253264	0.032781	0.0231645	0.0101484	0.0105112	0.0154323	0.0723814	0.00196869	0.0275061	0.10195	0.0878763	0.00191771	0.008603	0.0279599	0.017847	0.0639267	0.00619409	0.00933206	0.023903	0.7925408
4788	-247.5943	-317.5973	70.00302	0.103162	0.361237	0.638763	0.896838	0.8333038	0.0165288	0.124464	0.00287007	0.0616107	0.0193087	0.0203287	0.00972493	0.0350157	0.0132867	0.0154024	0.0106072	0.00809833	0.00835939	0.022529	0.0492969	0.0207493	0.022906	0.00211787	0.0163757	0.000919184	0.00906015	0.00509146	0.0245965	0.00838555	8.69968e-05	0.00274063	0.0227929	0.00433333	0.00897452	0.0324278	0.0285538	0.153247	0.00112649	0.0507459	0.0108949	0.0831701	0.0287271	0.0278987	0.00635685	0.0161209	0.0147688	0.0417234	0.0534906	0.0355392	0.00722878	0.0247032	0.0057443	0.00115746	0.00569875	0.0183236	0.506484	0.18376	0.291432	0.130459	0.370352	0.733526	1.36328	2.70014	7.66525	1.472673	0.0138214	0.104076	0.00239995	0.0515189	0.0161459	0.0169989	0.00813199	0.0292801	0.0111104	0.0128795	0.00886978	0.00677183	0.00699013	0.0188388	0.0412221	0.0173506	0.019154	0.00177096	0.0136934	0.000768622	0.0075761	0.00425748	0.0205676	0.007012	7.27468e-05	0.00229171	0.0190594	0.00362354	0.0075045	0.0271161	0.0238767	0.128145	0.000941972	0.0424337	0.00911033	0.0695469	0.0240216	0.0233289	0.0053156	0.0134803	0.0123497	0.0348891	0.0447289	0.0297179	0.00604471	0.0206569	0.00480339	0.000967867	0.0047653	1.195885
4824	-250.7678	-319.1983	68.4305	0.20163	0.411684	0.588316	0.798369	1.864442	0.0765591	0.196494	0.0123045	0.00150278	0.0394681	0.0751822	0.00596213	0.118451	0.0310111	0.0490123	0.0341863	0.03768	0.06086	0.0515938	0.201308	0.0165567	0.0264784	0.0393127	0.0199967	0.00385863	0.0051455	0.00452316	0.0143306	0.0261667	0.00116111	0.0231679	0.0392447	0.0041089	0.0133693	0.0650555	0.007742	0.282341	0.00220297	0.0276893	0.00825674	0.144891	0.0380031	0.0215901	0.0142012	0.0298234	0.00737112	0.0334973	0.0159811	0.0526428	0.0115213	0.012081	0.0121164	0.00303716	0.00660799	0.212794	0.0684023	0.64	0.0788037	0.258285	0.516748	0.813857	1.22872	1.93518	3.8717	0.9788132	0.0377948	0.0970028	0.00607436	0.000741874	0.0194842	0.0371151	0.00294332	0.0584757	0.0153092	0.0241958	0.0168767	0.0186014	0.0300447	0.0254703	0.0993797	0.00817351	0.0130716	0.0194075	0.00987173	0.00190488	0.00254018	0.00223294	0.00707458	0.0129177	0.000573202	0.0114373	0.0193739	0.00202843	0.00660002	0.0321159	0.00382198	0.139383	0.00108754	0.0136693	0.0040761	0.0715283	0.0187609	0.0106584	0.00701071	0.0147229	0.00363889	0.0165366	0.00788935	0.0259881	0.00568769	0.00596402	0.00598151	0.00149935	0.00326216	2.02565
4860	-261.6453	-328.148	66.50267	0.342607	0.45833	0.54167	0.657393	7.779034	0.00803922	0.0575437	0.00300094	0.000214203	0.0213286	0.00143738	0.00427582	0.0107668	0.0139448	0.0138272	0.000772007	0.0175841	0.0117718	0.00271722	0.0104226	0.00183007	0.00410131	0.00908859	0.00356263	0.00596684	0.0220868	0.00913346	0.00454919	0.00570119	0.00784546	0.00208886	0.00228786	0.0275518	0.00973002	0.00756718	0.0462869	0.00257087	0.00325473	0.000116109	0.00249388	0.00487766	0.0123003	0.0013396	0.0113111	0.0435255	0.00559412	0.0213552	0.000731528	0.00944982	0.0158829	0.0365673	0.0704751	0.013808	0.00196233	0.0244004	0.327789	0.222228	0.425582	0.0917499	0.311932	0.695274	1.43828	3.20583	10.8992	1.727187	0.0132959	0.0951701	0.00496317	0.000354265	0.0352749	0.00237725	0.00707166	0.017807	0.023063	0.0228685	0.0012768	0.0290818	0.0194692	0.00449393	0.0172376	0.00302671	0.00678305	0.0150314	0.00589214	0.0098684	0.0365288	0.0151056	0.0075238	0.00942906	0.0129754	0.00345471	0.00378383	0.0455673	0.0160922	0.0125152	0.0765527	0.0042519	0.00538291	0.00019203	0.00412457	0.00806704	0.0203432	0.00221553	0.0187072	0.0719858	0.00925197	0.0353188	0.00120986	0.0156288	0.0262684	0.0604777	0.116557	0.0228366	0.00324545	0.6046408
4896	-254.8674	-324.5735	69.70606	0.152046	0.389581	0.610418	0.847954	1.245194	0.0143681	0.0898124	0.00791576	0.00139184	0.056549	0.0460314	0.0310901	0.0153433	0.0340637	0.0326989	0.0283526	0.0166948	0.0375236	0.00289109	0.0273609	0.00097071	0.00694047	0.0397088	0.00443706	0.00572855	0.00776156	0.00385684	0.00490193	0.017345	0.0149275	0.0890725	0.000408018	0.0841913	0.0193619	0.0337426	0.0207665	0.0217267	0.00317003	0.0124112	0.0130815	0.0203409	0.0134444	0.00151771	0.00713129	0.0885242	0.0198237	0.0148597	0.00607747	0.0044893	0.0137351	0.0590982	0.112069	0.00669099	0.015281	0.00785436	0.251303	0.30913	0.431712	0.160486	0.409722	0.757014	1.32098	2.44068	6.23109	1.322891	0.0116844	0.0730372	0.00643724	0.00113187	0.0459867	0.0374336	0.0252831	0.0124775	0.0277012	0.0265914	0.0230569	0.0135765	0.0305149	0.00235109	0.0222504	0.0007894	0.00564412	0.0322919	0.0036083	0.00465857	0.00631185	0.00313645	0.00398634	0.0141053	0.0121393	0.0724355	0.000331808	0.0684659	0.0157455	0.0274401	0.0168877	0.0176686	0.00257793	0.010093	0.0106381	0.0165416	0.0109333	0.00123423	0.0057993	0.0719895	0.016121	0.0120842	0.00494232	0.00365078	0.0111697	0.0480597	0.0911366	0.00544124	0.0124268	1.229681
4932	-246.7474	-315.2981	68.55072	0.248435	0.429059	0.57094	0.751565	2.800273	0.00336048	0.0462468	0.00659261	0.0468345	0.0277141	0.0229536	0.00646544	0.0210305	0.0195365	0.0188703	0.035532	0.0124429	0.0302419	0.00381603	0.0429452	0.00151827	0.0207881	0.0181439	0.0167749	0.00130817	0.0133317	0.00100965	0.0310916	0.0122291	0.00227228	0.0135766	0.000286871	0.0199869	0.0119113	0.0240839	0.00589809	0.00210822	0.00678559	0.0121787	0.00275777	0.0190345	0.0151221	0.000339431	0.010074	0.0588208	0.0145589	0.033096	0.00491763	0.0134315	0.0094469	0.0423903	0.179922	0.0137242	0.00979717	0.0607242	0.0246686	0.763938	0.150669	0.114609	0.347679	0.719211	1.39041	2.87622	8.72533	1.566333	0.00340371	0.0468417	0.00667742	0.0474369	0.0280706	0.0232488	0.00654861	0.0213011	0.0197879	0.019113	0.035989	0.012603	0.0306309	0.00386512	0.0434976	0.0015378	0.0210555	0.0183773	0.0169907	0.001325	0.0135032	0.00102264	0.0314916	0.0123864	0.00230151	0.0137512	0.000290562	0.020244	0.0120645	0.0243937	0.00597396	0.00213534	0.00687288	0.0123354	0.00279325	0.0192793	0.0153166	0.000343798	0.0102036	0.0595775	0.0147462	0.0335218	0.00498089	0.0136042	0.00956842	0.0429356	0.182236	0.0139007	0.0099232	0.9872996
4968	-261.1438	-330.0904	68.9466	0.188493	0.406277	0.593723	0.811507	1.672714	0.00572061	0.025648	0.00396902	0.0163101	0.00469444	0.0423269	0.00786495	0.0271936	0.00886452	0.0166522	0.00957759	0.00849105	0.00672513	0.00391448	0.00338265	0.0214977	0.0101493	0.0197585	0.0177109	0.00725695	0.0079456	0.00121068	0.0298721	0.0105021	0.00441769	0.0129037	0.00661527	0.017991	0.00848283	0.00905522	0.00243149	0.026655	0.0012208	0.0197152	0.00151771	0.0182878	0.0150048	0.00351242	0.00752361	0.084612	0.0288775	0.0637329	0.0197042	0.00101701	0.00586235	0.020391	0.062722	0.000804795	0.0172368	0.0128598	0.342191	0.624963	0.0199864	0.0507995	0.2338	0.635464	1.57365	4.27716	19.6852	2.154651	0.00735737	0.0329863	0.00510462	0.0209766	0.0060376	0.0544373	0.0101152	0.0349742	0.0114008	0.0214166	0.0123179	0.0109205	0.0086493	0.00503448	0.00435049	0.0276486	0.0130532	0.0254117	0.0227782	0.00933329	0.010219	0.00155708	0.038419	0.013507	0.00568167	0.0165956	0.00850801	0.0231385	0.0109099	0.0116461	0.00312718	0.0342815	0.0015701	0.025356	0.00195196	0.0235203	0.019298	0.00451739	0.00967625	0.108821	0.0371398	0.081968	0.0253419	0.00130799	0.00753967	0.0262252	0.0806678	0.00103506	0.0221686	0.7775343
5004	-256.4192	-325.9291	69.50985	0.180328	0.402771	0.597229	0.819671	1.564837	0.000591888	0.0660815	0.000359131	0.0204145	0.00163983	0.00451712	0.0235852	0.0316148	0.0446585	0.0346689	0.0148785	0.0129388	0.0332872	0.00524653	0.0211331	0.0146836	0.00954567	0.0319801	0.047575	0.00347297	0.0149616	0.00120645	0.00636402	0.0163898	0.0211658	0.0393104	0.0306137	0.0020215	0.0958851	0.0210794	0.0113162	0.0134657	0.00311811	0.0279419	0.0299816	0.0122739	0.0159165	0.000217071	0.0742483	0.185353	0.0062239	0.0398428	0.0202777	0.0129941	0.0423836	0.0117209	0.0637074	0.00102497	0.0015617	0.0305984	0.0977015	0.710178	0.161522	0.185898	0.440173	0.774135	1.29176	2.27184	5.37931	1.216606	0.000475244	0.0530588	0.000288356	0.0163914	0.00131667	0.00362693	0.0189373	0.0253844	0.0358576	0.0278366	0.0119464	0.0103889	0.0267272	0.00421259	0.0169684	0.0117899	0.0076645	0.0256778	0.0381993	0.00278855	0.0120131	0.00096869	0.00510985	0.0131598	0.0169947	0.0315635	0.0245806	0.00162312	0.0769889	0.0169252	0.00908609	0.010812	0.00250362	0.0224354	0.0240731	0.00985507	0.0127798	0.000174292	0.0596161	0.148826	0.00499735	0.0319909	0.0162816	0.0104334	0.034031	0.00941102	0.0511525	0.000822975	0.00125394	1.24544
5040	-256.3471	-326.6919	70.3448	0.0067965	0.216863	0.783137	0.993204	0.2297678	0.0250458	0.0402615	0.0180309	0.00169223	0.00374579	0.018376	0.00494713	0.0162534	0.0168524	0.0183425	0.00679391	0.00570578	0.0341253	0.00106389	0.0116958	0.0252743	0.0175308	0.0320883	0.00820673	0.00316525	0.0203749	0.00934172	0.000845745	0.0225876	0.00559265	0.00732418	0.00290484	0.0121947	0.0348038	0.0422057	0.0106144	0.0555137	0.017995	0.00977189	0.0179842	0.0301382	0.0135199	0.0107578	0.0218597	0.0545448	0.0311655	0.0203779	0.0164962	0.0227807	0.00616999	0.00324022	0.0837666	0.0179118	0.00819372	0.183451	0.196909	0.573675	0.0459651	0.0686367	0.270761	0.665238	1.50322	3.6933	14.5695	1.937049	0.0272185	0.0437542	0.0195951	0.00183903	0.00407074	0.0199701	0.00537629	0.0176633	0.0183143	0.0199337	0.00738328	0.00620075	0.0370857	0.00115618	0.0127104	0.0274668	0.0190516	0.0348719	0.00891866	0.00343983	0.0221424	0.0101521	0.000919113	0.024547	0.00607781	0.00795954	0.00315683	0.0132525	0.037823	0.045867	0.0115352	0.0603295	0.0195561	0.0106196	0.0195444	0.0327527	0.0146927	0.011691	0.023756	0.0592765	0.0338691	0.0221456	0.0179272	0.0247569	0.00670523	0.00352131	0.0910333	0.0194656	0.00890451	0.9201757
5076	-257.2407	-327.7615	70.52086	0.0440179	0.30608	0.69392	0.955982	0.4670008	0.0173708	0.0164483	0.00896301	5.50314e-05	0.00174108	0.00376602	0.00302564	0.0158882	0.00584818	0.0116489	0.00497869	0.00958366	0.00370132	0.000815589	0.00804667	0.00505668	0.0137669	0.00472105	0.00273492	0.000423892	0.000153145	0.00412253	0.0154387	0.00635111	0.00584888	0.00546962	0.00542772	0.0257933	0.0431906	0.0103674	0.006251	0.00833046	0.00364187	0.0033167	0.00766933	0.00321237	0.00578143	0.00744858	0.012007	0.042418	0.00158	0.0064811	0.00465377	0.00682859	0.00798639	0.002327	0.0529529	0.011102	0.000426783	0.133556	0.517267	0.301723	0.0474537	0.0772705	0.286868	0.67734	1.47636	3.48593	12.9416	1.851377	0.038164	0.0361372	0.0196919	0.000120905	0.00382519	0.00827401	0.00664738	0.0349067	0.0128485	0.0255929	0.0109383	0.0210555	0.00813187	0.00179186	0.0176787	0.0111096	0.030246	0.0103722	0.00600866	0.000931298	0.000336461	0.00905727	0.0339191	0.0139535	0.0128501	0.0120168	0.0119248	0.0566682	0.0948905	0.0227773	0.0137336	0.0183021	0.00800124	0.00728684	0.0168496	0.00705764	0.0127019	0.0163647	0.0263795	0.093193	0.0034713	0.0142391	0.0102244	0.0150025	0.0175462	0.00511245	0.116338	0.0243912	0.00093765	0.4551629
5112	-252.5941	-322.1194	69.52526	0.147867	0.387472	0.612528	0.852133	1.203954	0.103964	0.00573538	0.0166604	0.0122079	0.0562224	0.0137445	0.00484356	0.0385834	0.0170072	0.0535453	0.0166482	0.0423104	0.0431167	0.00562999	0.0484461	0.00849813	0.0291633	0.143541	0.00455393	0.0211747	0.00654399	0.031613	0.0408384	0.0209723	0.011416	0.000492724	0.00753045	0.0516567	0.0174323	0.0312881	0.00628998	0.0108699	0.0175623	0.0280902	0.025767	0.00464325	0.033033	0.0443389	0.0274232	0.146502	0.00943149	0.0140034	0.0304269	0.0135651	0.0201983	0.0172492	0.271148	0.0276504	0.0215231	0.00848102	0.438266	0.532121	0.0211319	0.264876	0.523138	0.816984	1.22401	1.91154	3.77536	0.960593	0.0620646	0.00342391	0.00994596	0.00728785	0.0335637	0.00820521	0.00289151	0.0230335	0.010153	0.0319655	0.00993864	0.0252585	0.0257398	0.00336099	0.0289214	0.00507322	0.0174099	0.0856914	0.00271861	0.0126409	0.00390663	0.0188724	0.0243797	0.01252	0.00681513	0.000294147	0.00449553	0.0308381	0.0104067	0.0186784	0.00375499	0.00648912	0.0104844	0.0167693	0.0153824	0.00277193	0.0197201	0.0264695	0.0163711	0.0874587	0.00563042	0.00835976	0.0181643	0.0080981	0.012058	0.0102974	0.16187	0.0165068	0.0128489	1.675097
